bpmag-Gmag,bpmag-rpmag,bpmag-Jmag,bpmag-Hmag,bpmag-Kmag,bpmag-W1mag,bpmag-W2mag,Gmag-rpmag,Gmag-Jmag,Gmag-Hmag,Gmag-Kmag,Gmag-W1mag,Gmag-W2mag,rpmag-Jmag,rpmag-Hmag,rpmag-Kmag,rpmag-W1mag,rpmag-W2mag,Jmag-Hmag,Jmag-Kmag,Jmag-W1mag,Jmag-W2mag,Hmag-Kmag,Hmag-W1mag,Hmag-W2mag,Kmag-W1mag,Kmag-W2mag,W1mag-W2mag,class
0.5088,1.2134,2.2712,2.6002,2.9592,3.4252,3.7382,0.7046,1.7624,2.0914,2.4504,2.9164,3.2294,1.0578,1.3868,1.7458,2.2118,2.5248,0.3290,0.6880,1.1540,1.4670,0.3590,0.8250,1.1380,0.4660,0.7790,0.3130,B
-0.0671,-0.2473,-0.4474,-0.5864,-0.5984,-0.5564,-0.6464,-0.1801,-0.3803,-0.5193,-0.5313,-0.4893,-0.5793,-0.2001,-0.3391,-0.3511,-0.3091,-0.3991,-0.1390,-0.1510,-0.1090,-0.1990,-0.0120,0.0300,-0.0600,0.0420,-0.0480,-0.0900,B
0.2049,0.5329,1.0090,1.1090,1.2050,1.0560,1.0570,0.3280,0.8041,0.9041,1.0001,0.8511,0.8521,0.4762,0.5762,0.6722,0.5232,0.5242,0.1000,0.1960,0.0470,0.0480,0.0960,-0.0530,-0.0520,-0.1490,-0.1480,0.0010,B
0.3674,0.9363,1.4586,1.6596,1.8026,2.4246,2.6616,0.5689,1.0912,1.2922,1.4352,2.0572,2.2942,0.5223,0.7233,0.8663,1.4883,1.7253,0.2010,0.3440,0.9660,1.2030,0.1430,0.7650,1.0020,0.6220,0.8590,0.2370,B
0.1462,0.4117,0.6896,0.7926,1.0026,1.3076,1.6046,0.2655,0.5434,0.6464,0.8564,1.1614,1.4584,0.2779,0.3809,0.5909,0.8959,1.1929,0.1030,0.3130,0.6180,0.9150,0.2100,0.5150,0.8120,0.3050,0.6020,0.2970,B
0.0683,0.2575,0.6306,0.7566,0.9236,1.3626,1.6366,0.1892,0.5622,0.6882,0.8552,1.2942,1.5682,0.3731,0.4991,0.6661,1.1051,1.3791,0.1260,0.2930,0.7320,1.0060,0.1670,0.6060,0.8800,0.4390,0.7130,0.2740,B
-0.0512,-0.1694,-0.2819,-0.3399,-0.4029,0.0921,0.2291,-0.1182,-0.2307,-0.2887,-0.3517,0.1433,0.2803,-0.1125,-0.1705,-0.2335,0.2615,0.3985,-0.0580,-0.1210,0.3740,0.5110,-0.0630,0.4320,0.5690,0.4950,0.6320,0.1370,B
0.3178,0.7949,1.3925,1.5295,1.6455,1.8025,1.8915,0.4771,1.0747,1.2117,1.3277,1.4847,1.5737,0.5976,0.7346,0.8506,1.0076,1.0966,0.1370,0.2530,0.4100,0.4990,0.1160,0.2730,0.3620,0.1570,0.2460,0.0890,B
0.0478,0.1210,0.2299,0.2499,0.3559,0.5729,0.6769,0.0732,0.1821,0.2021,0.3081,0.5251,0.6291,0.1089,0.1289,0.2349,0.4519,0.5559,0.0200,0.1260,0.3430,0.4470,0.1060,0.3230,0.4270,0.2170,0.3210,0.1040,B
0.7782,1.6707,3.0091,3.3491,3.8311,4.3421,4.6661,0.8925,2.2309,2.5709,3.0529,3.5639,3.8879,1.3384,1.6784,2.1604,2.6714,2.9954,0.3400,0.8220,1.3330,1.6570,0.4820,0.9930,1.3170,0.5110,0.8350,0.3240,B
0.4433,1.1089,2.0940,2.3470,2.4680,2.7880,2.8780,0.6656,1.6508,1.9038,2.0248,2.3448,2.4348,0.9852,1.2382,1.3592,1.6792,1.7692,0.2530,0.3740,0.6940,0.7840,0.1210,0.4410,0.5310,0.3200,0.4100,0.0900,B
-0.0468,0.1159,-0.1217,0.3513,0.4923,1.0363,1.1953,0.1627,-0.0749,0.3981,0.5391,1.0831,1.2421,-0.2376,0.2354,0.3764,0.9204,1.0794,0.4730,0.6140,1.1580,1.3170,0.1410,0.6850,0.8440,0.5440,0.7030,0.1590,B
0.0779,0.2242,0.4069,0.4209,0.4449,0.5349,0.5519,0.1463,0.3290,0.3430,0.3670,0.4570,0.4740,0.1827,0.1967,0.2207,0.3107,0.3277,0.0140,0.0380,0.1280,0.1450,0.0240,0.1140,0.1310,0.0900,0.1070,0.0170,B
0.0716,0.2086,0.5391,0.5671,0.6021,1.2721,1.2141,0.1369,0.4675,0.4955,0.5305,1.2005,1.1425,0.3305,0.3585,0.3935,1.0635,1.0055,0.0280,0.0630,0.7330,0.6750,0.0350,0.7050,0.6470,0.6700,0.6120,-0.0580,B
0.1065,0.2977,0.5092,0.5542,0.6162,0.6792,0.7302,0.1912,0.4027,0.4477,0.5097,0.5727,0.6237,0.2115,0.2565,0.3185,0.3815,0.4325,0.0450,0.1070,0.1700,0.2210,0.0620,0.1250,0.1760,0.0630,0.1140,0.0510,B
0.0314,0.1062,0.1262,0.1322,0.2852,1.1302,1.3892,0.0747,0.0948,0.1008,0.2538,1.0988,1.3578,0.0201,0.0261,0.1791,1.0241,1.2831,0.0060,0.1590,1.0040,1.2630,0.1530,0.9980,1.2570,0.8450,1.1040,0.2590,B
0.5896,1.3648,2.8168,3.7998,4.7358,6.0828,6.7558,0.7752,2.2272,3.2102,4.1462,5.4932,6.1662,1.4520,2.4350,3.3710,4.7180,5.3910,0.9830,1.9190,3.2660,3.9390,0.9360,2.2830,2.9560,1.3470,2.0200,0.6730,B
0.2146,0.5477,0.8258,0.9578,1.1438,1.4258,1.9128,0.3331,0.6112,0.7432,0.9292,1.2112,1.6982,0.2782,0.4102,0.5962,0.8782,1.3652,0.1320,0.3180,0.6000,1.0870,0.1860,0.4680,0.9550,0.2820,0.7690,0.4870,B
0.0651,0.1526,0.1551,0.1421,0.1501,0.4121,0.6251,0.0875,0.0900,0.0770,0.0850,0.3470,0.5600,0.0024,-0.0106,-0.0026,0.2594,0.4724,-0.0130,-0.0050,0.2570,0.4700,0.0080,0.2700,0.4830,0.2620,0.4750,0.2130,B
0.0247,0.0528,0.1190,0.0640,0.0690,0.1960,0.2670,0.0282,0.0944,0.0394,0.0444,0.1714,0.2424,0.0662,0.0112,0.0162,0.1432,0.2142,-0.0550,-0.0500,0.0770,0.1480,0.0050,0.1320,0.2030,0.1270,0.1980,0.0710,B
0.2214,0.6326,1.1961,1.3161,1.5031,1.6621,1.8721,0.4113,0.9748,1.0948,1.2818,1.4408,1.6508,0.5635,0.6835,0.8705,1.0295,1.2395,0.1200,0.3070,0.4660,0.6760,0.1870,0.3460,0.5560,0.1590,0.3690,0.2100,B
0.0485,0.1322,0.0822,0.0412,0.0312,0.3022,0.3942,0.0837,0.0337,-0.0073,-0.0173,0.2537,0.3457,-0.0499,-0.0909,-0.1009,0.1701,0.2621,-0.0410,-0.0510,0.2200,0.3120,-0.0100,0.2610,0.3530,0.2710,0.3630,0.0920,B
0.0693,0.1741,0.3607,0.3537,0.3717,0.4387,0.4327,0.1048,0.2914,0.2844,0.3024,0.3694,0.3634,0.1866,0.1796,0.1976,0.2646,0.2586,-0.0070,0.0110,0.0780,0.0720,0.0180,0.0850,0.0790,0.0670,0.0610,-0.0060,B
0.3745,0.8981,1.5114,1.6784,1.7554,1.8894,1.9054,0.5236,1.1369,1.3039,1.3809,1.5149,1.5309,0.6133,0.7803,0.8573,0.9913,1.0073,0.1670,0.2440,0.3780,0.3940,0.0770,0.2110,0.2270,0.1340,0.1500,0.0160,B
0.2384,0.7597,1.3085,1.5905,1.9705,2.7135,2.9115,0.5213,1.0701,1.3521,1.7321,2.4751,2.6731,0.5488,0.8308,1.2108,1.9538,2.1518,0.2820,0.6620,1.4050,1.6030,0.3800,1.1230,1.3210,0.7430,0.9410,0.1980,B
0.0903,0.2643,0.3375,0.4495,0.5495,1.1055,1.1455,0.1740,0.2472,0.3592,0.4592,1.0152,1.0552,0.0732,0.1852,0.2852,0.8412,0.8812,0.1120,0.2120,0.7680,0.8080,0.1000,0.6560,0.6960,0.5560,0.5960,0.0400,B
0.1311,0.3501,0.7627,1.0037,1.1867,1.3587,1.6847,0.2189,0.6315,0.8725,1.0555,1.2275,1.5535,0.4126,0.6536,0.8366,1.0086,1.3346,0.2410,0.4240,0.5960,0.9220,0.1830,0.3550,0.6810,0.1720,0.4980,0.3260,B
0.0719,0.2006,0.4988,0.4798,0.5658,0.6318,0.6508,0.1288,0.4269,0.4079,0.4939,0.5599,0.5789,0.2981,0.2791,0.3651,0.4311,0.4501,-0.0190,0.0670,0.1330,0.1520,0.0860,0.1520,0.1710,0.0660,0.0850,0.0190,B
0.1197,0.2046,0.1610,0.2380,0.4160,0.9860,1.1810,0.0849,0.0412,0.1182,0.2962,0.8662,1.0612,-0.0437,0.0333,0.2113,0.7813,0.9763,0.0770,0.2550,0.8250,1.0200,0.1780,0.7480,0.9430,0.5700,0.7650,0.1950,B
0.0174,0.0493,0.0208,-0.0012,-0.0132,0.5008,0.6478,0.0319,0.0034,-0.0186,-0.0306,0.4834,0.6304,-0.0285,-0.0505,-0.0625,0.4515,0.5985,-0.0220,-0.0340,0.4800,0.6270,-0.0120,0.5020,0.6490,0.5140,0.6610,0.1470,B
0.1405,0.4028,0.8009,0.8449,1.1029,1.7099,1.9339,0.2623,0.6604,0.7044,0.9624,1.5694,1.7934,0.3981,0.4421,0.7001,1.3071,1.5311,0.0440,0.3020,0.9090,1.1330,0.2580,0.8650,1.0890,0.6070,0.8310,0.2240,B
0.0975,0.2582,0.4322,0.4392,0.4612,0.5422,0.5252,0.1606,0.3346,0.3416,0.3636,0.4446,0.4276,0.1740,0.1810,0.2030,0.2840,0.2670,0.0070,0.0290,0.1100,0.0930,0.0220,0.1030,0.0860,0.0810,0.0640,-0.0170,B
0.0191,0.2129,0.2549,0.4749,0.5419,0.7869,0.9619,0.1938,0.2358,0.4558,0.5228,0.7678,0.9428,0.0420,0.2620,0.3290,0.5740,0.7490,0.2200,0.2870,0.5320,0.7070,0.0670,0.3120,0.4870,0.2450,0.4200,0.1750,B
0.3841,0.9555,1.6013,1.7543,1.8553,2.1143,2.1143,0.5714,1.2171,1.3701,1.4711,1.7301,1.7301,0.6458,0.7988,0.8998,1.1588,1.1588,0.1530,0.2540,0.5130,0.5130,0.1010,0.3600,0.3600,0.2590,0.2590,0.0000,B
0.1417,0.4340,0.8296,0.9526,1.1566,1.4586,1.6926,0.2923,0.6878,0.8108,1.0148,1.3168,1.5508,0.3955,0.5185,0.7225,1.0245,1.2585,0.1230,0.3270,0.6290,0.8630,0.2040,0.5060,0.7400,0.3020,0.5360,0.2340,B
0.5224,1.1943,2.1015,2.2755,2.3775,2.6055,2.6785,0.6718,1.5791,1.7531,1.8551,2.0831,2.1561,0.9072,1.0812,1.1832,1.4112,1.4842,0.1740,0.2760,0.5040,0.5770,0.1020,0.3300,0.4030,0.2280,0.3010,0.0730,B
0.4860,1.1656,2.2000,2.4340,2.6800,2.8070,2.8620,0.6796,1.7140,1.9480,2.1940,2.3210,2.3760,1.0344,1.2684,1.5144,1.6414,1.6964,0.2340,0.4800,0.6070,0.6620,0.2460,0.3730,0.4280,0.1270,0.1820,0.0550,B
0.4837,1.1552,2.1375,2.4275,2.6925,2.4355,2.5595,0.6715,1.6539,1.9439,2.2089,1.9519,2.0759,0.9823,1.2723,1.5373,1.2803,1.4043,0.2900,0.5550,0.2980,0.4220,0.2650,0.0080,0.1320,-0.2570,-0.1330,0.1240,B
0.1736,0.4662,0.8933,1.0693,1.1413,1.4873,1.5693,0.2926,0.7197,0.8957,0.9677,1.3137,1.3957,0.4271,0.6031,0.6751,1.0211,1.1031,0.1760,0.2480,0.5940,0.6760,0.0720,0.4180,0.5000,0.3460,0.4280,0.0820,B
0.7456,1.6430,2.9726,3.3816,3.7026,3.9866,4.1276,0.8974,2.2269,2.6359,2.9569,3.2409,3.3819,1.3295,1.7385,2.0595,2.3435,2.4845,0.4090,0.7300,1.0140,1.1550,0.3210,0.6050,0.7460,0.2840,0.4250,0.1410,B
0.3357,0.8852,1.7017,1.9907,2.2337,2.5707,2.8577,0.5495,1.3661,1.6551,1.8981,2.2351,2.5221,0.8165,1.1055,1.3485,1.6855,1.9725,0.2890,0.5320,0.8690,1.1560,0.2430,0.5800,0.8670,0.3370,0.6240,0.2870,B
-0.1278,-0.1752,-0.4459,-0.3769,-0.3469,0.7771,1.0371,-0.0474,-0.3182,-0.2492,-0.2192,0.9048,1.1648,-0.2707,-0.2017,-0.1717,0.9523,1.2123,0.0690,0.0990,1.2230,1.4830,0.0300,1.1540,1.4140,1.1240,1.3840,0.2600,B
0.1871,0.5073,1.0292,1.2332,1.6032,0.9822,1.1672,0.3202,0.8421,1.0461,1.4161,0.7951,0.9801,0.5220,0.7260,1.0960,0.4750,0.6600,0.2040,0.5740,-0.0470,0.1380,0.3700,-0.2510,-0.0660,-0.6210,-0.4360,0.1850,B
0.1196,0.3315,0.5408,0.5948,0.6058,0.7718,0.8538,0.2119,0.4212,0.4752,0.4862,0.6522,0.7342,0.2092,0.2632,0.2742,0.4402,0.5222,0.0540,0.0650,0.2310,0.3130,0.0110,0.1770,0.2590,0.1660,0.2480,0.0820,B
0.5355,1.2371,1.7953,2.0473,2.3133,3.0103,3.2563,0.7017,1.2598,1.5118,1.7778,2.4748,2.7208,0.5582,0.8102,1.0762,1.7732,2.0192,0.2520,0.5180,1.2150,1.4610,0.2660,0.9630,1.2090,0.6970,0.9430,0.2460,B
0.2394,0.8323,2.0445,1.9175,2.1015,2.8535,2.9925,0.5929,1.8051,1.6781,1.8621,2.6141,2.7531,1.2122,1.0852,1.2692,2.0212,2.1602,-0.1270,0.0570,0.8090,0.9480,0.1840,0.9360,1.0750,0.7520,0.8910,0.1390,B
0.1054,0.3022,0.3108,0.3258,0.3078,2.0248,2.4248,0.1967,0.2054,0.2204,0.2024,1.9194,2.3194,0.0087,0.0236,0.0057,1.7227,2.1227,0.0150,-0.0030,1.7140,2.1140,-0.0180,1.6990,2.0990,1.7170,2.1170,0.4000,B
-0.0101,-0.1002,-0.1850,-0.2080,-0.1900,-0.1110,0.1040,-0.0902,-0.1749,-0.1979,-0.1799,-0.1009,0.1141,-0.0848,-0.1078,-0.0898,-0.0108,0.2042,-0.0230,-0.0050,0.0740,0.2890,0.0180,0.0970,0.3120,0.0790,0.2940,0.2150,B
-0.0656,-0.2347,-0.3724,-0.5154,-0.5094,-0.5284,-0.5034,-0.1692,-0.3068,-0.4498,-0.4438,-0.4628,-0.4378,-0.1376,-0.2806,-0.2746,-0.2936,-0.2686,-0.1430,-0.1370,-0.1560,-0.1310,0.0060,-0.0130,0.0120,-0.0190,0.0060,0.0250,B
0.0495,0.1344,0.2660,0.2950,0.3460,0.4340,0.5100,0.0849,0.2165,0.2455,0.2965,0.3845,0.4605,0.1316,0.1606,0.2116,0.2996,0.3756,0.0290,0.0800,0.1680,0.2440,0.0510,0.1390,0.2150,0.0880,0.1640,0.0760,B
-0.0612,-0.2517,-0.4597,-0.5557,-0.5657,-0.5987,-0.5257,-0.1905,-0.3985,-0.4945,-0.5045,-0.5375,-0.4645,-0.2080,-0.3040,-0.3140,-0.3470,-0.2740,-0.0960,-0.1060,-0.1390,-0.0660,-0.0100,-0.0430,0.0300,-0.0330,0.0400,0.0730,B
-0.0367,-0.1606,-0.0995,-0.1545,-0.0445,-0.3595,-0.4335,-0.1239,-0.0629,-0.1179,-0.0079,-0.3229,-0.3969,0.0611,0.0061,0.1161,-0.1989,-0.2729,-0.0550,0.0550,-0.2600,-0.3340,0.1100,-0.2050,-0.2790,-0.3150,-0.3890,-0.0740,B
0.1191,0.3421,0.7114,0.7924,0.9964,1.2824,1.5064,0.2229,0.5923,0.6733,0.8773,1.1633,1.3873,0.3693,0.4503,0.6543,0.9403,1.1643,0.0810,0.2850,0.5710,0.7950,0.2040,0.4900,0.7140,0.2860,0.5100,0.2240,B
0.2864,0.7565,1.5895,1.7865,1.9945,2.4225,2.7415,0.4701,1.3031,1.5001,1.7081,2.1361,2.4551,0.8331,1.0301,1.2381,1.6661,1.9851,0.1970,0.4050,0.8330,1.1520,0.2080,0.6360,0.9550,0.4280,0.7470,0.3190,B
-0.0141,-0.0406,-0.0950,-0.1410,-0.0630,-0.2420,0.0230,-0.0265,-0.0809,-0.1269,-0.0489,-0.2279,0.0371,-0.0543,-0.1003,-0.0223,-0.2013,0.0637,-0.0460,0.0320,-0.1470,0.1180,0.0780,-0.1010,0.1640,-0.1790,0.0860,0.2650,B
0.4038,1.0089,1.6403,1.8693,1.9903,2.1593,2.1933,0.6051,1.2365,1.4655,1.5865,1.7555,1.7895,0.6314,0.8604,0.9814,1.1504,1.1844,0.2290,0.3500,0.5190,0.5530,0.1210,0.2900,0.3240,0.1690,0.2030,0.0340,B
0.2717,0.7370,1.2627,1.3937,1.4887,1.5477,1.5567,0.4653,0.9910,1.1220,1.2170,1.2760,1.2850,0.5257,0.6567,0.7517,0.8107,0.8197,0.1310,0.2260,0.2850,0.2940,0.0950,0.1540,0.1630,0.0590,0.0680,0.0090,B
0.1503,0.4554,1.1423,1.2923,1.4783,1.7163,2.0363,0.3051,0.9920,1.1420,1.3280,1.5660,1.8860,0.6869,0.8369,1.0229,1.2609,1.5809,0.1500,0.3360,0.5740,0.8940,0.1860,0.4240,0.7440,0.2380,0.5580,0.3200,B
0.2122,0.5508,0.6601,0.7321,0.8251,0.8081,0.8191,0.3387,0.4479,0.5199,0.6129,0.5959,0.6069,0.1092,0.1812,0.2742,0.2572,0.2682,0.0720,0.1650,0.1480,0.1590,0.0930,0.0760,0.0870,-0.0170,-0.0060,0.0110,B
0.1947,0.5599,0.9816,1.0736,1.1306,1.1756,1.1876,0.3652,0.7870,0.8790,0.9360,0.9810,0.9930,0.4218,0.5138,0.5708,0.6158,0.6278,0.0920,0.1490,0.1940,0.2060,0.0570,0.1020,0.1140,0.0450,0.0570,0.0120,B
0.1040,0.3245,-0.1115,0.0185,0.1425,1.2275,1.4605,0.2205,-0.2156,-0.0856,0.0384,1.1234,1.3564,-0.4361,-0.3061,-0.1821,0.9029,1.1359,0.1300,0.2540,1.3390,1.5720,0.1240,1.2090,1.4420,1.0850,1.3180,0.2330,B
0.1654,0.4165,0.5970,0.6690,0.8200,1.2920,1.5150,0.2511,0.4316,0.5036,0.6546,1.1266,1.3496,0.1805,0.2525,0.4035,0.8755,1.0985,0.0720,0.2230,0.6950,0.9180,0.1510,0.6230,0.8460,0.4720,0.6950,0.2230,B
0.1657,0.4533,0.6316,0.6716,0.7396,1.1006,1.2556,0.2876,0.4659,0.5059,0.5739,0.9349,1.0899,0.1783,0.2183,0.2863,0.6473,0.8023,0.0400,0.1080,0.4690,0.6240,0.0680,0.4290,0.5840,0.3610,0.5160,0.1550,B
0.4622,1.1205,1.9470,2.2350,2.4460,2.5860,2.7300,0.6584,1.4848,1.7728,1.9838,2.1238,2.2678,0.8265,1.1145,1.3255,1.4655,1.6095,0.2880,0.4990,0.6390,0.7830,0.2110,0.3510,0.4950,0.1400,0.2840,0.1440,B
0.0108,0.0277,0.0959,0.1509,0.3049,0.2849,0.4669,0.0170,0.0851,0.1401,0.2941,0.2741,0.4561,0.0682,0.1232,0.2772,0.2572,0.4392,0.0550,0.2090,0.1890,0.3710,0.1540,0.1340,0.3160,-0.0200,0.1620,0.1820,B
0.5853,1.3195,2.3849,2.6809,2.9069,2.7679,3.0299,0.7342,1.7996,2.0956,2.3216,2.1826,2.4446,1.0654,1.3614,1.5874,1.4484,1.7104,0.2960,0.5220,0.3830,0.6450,0.2260,0.0870,0.3490,-0.1390,0.1230,0.2620,B
0.5691,1.3128,2.2353,2.5323,2.7623,3.1423,3.2873,0.7437,1.6661,1.9631,2.1931,2.5731,2.7181,0.9225,1.2195,1.4495,1.8295,1.9745,0.2970,0.5270,0.9070,1.0520,0.2300,0.6100,0.7550,0.3800,0.5250,0.1450,B
0.0176,0.0428,0.0851,0.0231,0.0791,0.1731,0.2471,0.0252,0.0675,0.0055,0.0615,0.1555,0.2295,0.0423,-0.0197,0.0363,0.1303,0.2043,-0.0620,-0.0060,0.0880,0.1620,0.0560,0.1500,0.2240,0.0940,0.1680,0.0740,B
0.0346,0.0925,0.2055,0.1585,0.2215,0.2805,0.3645,0.0579,0.1708,0.1238,0.1868,0.2458,0.3298,0.1130,0.0660,0.1290,0.1880,0.2720,-0.0470,0.0160,0.0750,0.1590,0.0630,0.1220,0.2060,0.0590,0.1430,0.0840,B
0.2970,0.7791,1.3868,1.5928,1.7348,1.6158,1.6678,0.4821,1.0899,1.2959,1.4379,1.3189,1.3709,0.6077,0.8137,0.9557,0.8367,0.8887,0.2060,0.3480,0.2290,0.2810,0.1420,0.0230,0.0750,-0.1190,-0.0670,0.0520,B
0.1132,0.3401,0.5857,0.7547,0.9777,1.3567,1.6767,0.2269,0.4725,0.6415,0.8645,1.2435,1.5635,0.2456,0.4146,0.6376,1.0166,1.3366,0.1690,0.3920,0.7710,1.0910,0.2230,0.6020,0.9220,0.3790,0.6990,0.3200,B
0.4968,1.1753,2.0473,2.2243,2.4403,2.5423,2.5653,0.6785,1.5505,1.7275,1.9435,2.0455,2.0685,0.8720,1.0490,1.2650,1.3670,1.3900,0.1770,0.3930,0.4950,0.5180,0.2160,0.3180,0.3410,0.1020,0.1250,0.0230,B
0.2578,0.6548,1.1567,1.3107,1.6027,2.2317,2.2617,0.3971,0.8989,1.0529,1.3449,1.9739,2.0039,0.5018,0.6558,0.9478,1.5768,1.6068,0.1540,0.4460,1.0750,1.1050,0.2920,0.9210,0.9510,0.6290,0.6590,0.0300,B
0.1462,0.3818,0.7105,0.7275,0.7565,0.9315,0.8115,0.2357,0.5643,0.5813,0.6103,0.7853,0.6653,0.3287,0.3457,0.3747,0.5497,0.4297,0.0170,0.0460,0.2210,0.1010,0.0290,0.2040,0.0840,0.1750,0.0550,-0.1200,B
0.0573,0.1631,0.4145,0.3485,0.5605,0.5685,0.7685,0.1058,0.3571,0.2911,0.5031,0.5111,0.7111,0.2514,0.1854,0.3974,0.4054,0.6054,-0.0660,0.1460,0.1540,0.3540,0.2120,0.2200,0.4200,0.0080,0.2080,0.2000,B
0.2859,0.7193,1.2264,1.3274,1.3954,1.4864,1.4604,0.4334,0.9404,1.0414,1.1094,1.2004,1.1744,0.5071,0.6081,0.6761,0.7671,0.7411,0.1010,0.1690,0.2600,0.2340,0.0680,0.1590,0.1330,0.0910,0.0650,-0.0260,B
0.8337,1.7591,2.9926,3.4586,3.8556,4.3706,4.7406,0.9254,2.1589,2.6249,3.0219,3.5369,3.9069,1.2334,1.6994,2.0964,2.6114,2.9814,0.4660,0.8630,1.3780,1.7480,0.3970,0.9120,1.2820,0.5150,0.8850,0.3700,B
0.2481,0.6006,1.0966,1.1996,1.3296,1.3686,1.4316,0.3525,0.8486,0.9516,1.0816,1.1206,1.1836,0.4961,0.5991,0.7291,0.7681,0.8311,0.1030,0.2330,0.2720,0.3350,0.1300,0.1690,0.2320,0.0390,0.1020,0.0630,B
0.6741,1.5596,2.8544,3.2604,3.6084,3.8044,4.0564,0.8855,2.1803,2.5863,2.9343,3.1303,3.3823,1.2948,1.7008,2.0488,2.2448,2.4968,0.4060,0.7540,0.9500,1.2020,0.3480,0.5440,0.7960,0.1960,0.4480,0.2520,B
-0.4486,-0.0001,-0.1883,-0.1733,-0.0553,-0.2753,0.3367,0.4485,0.2603,0.2753,0.3933,0.1733,0.7853,-0.1882,-0.1732,-0.0552,-0.2752,0.3368,0.0150,0.1330,-0.0870,0.5250,0.1180,-0.1020,0.5100,-0.2200,0.3920,0.6120,B
0.1814,0.5035,0.9643,1.1703,1.4603,1.8613,2.1953,0.3221,0.7829,0.9889,1.2789,1.6799,2.0139,0.4607,0.6667,0.9567,1.3577,1.6917,0.2060,0.4960,0.8970,1.2310,0.2900,0.6910,1.0250,0.4010,0.7350,0.3340,B
0.1447,0.3805,0.6686,0.6906,0.7466,0.9116,0.8776,0.2359,0.5239,0.5459,0.6019,0.7669,0.7329,0.2880,0.3100,0.3660,0.5310,0.4970,0.0220,0.0780,0.2430,0.2090,0.0560,0.2210,0.1870,0.1650,0.1310,-0.0340,B
-0.0417,-0.1402,-0.3353,-0.4733,-0.4993,-0.0023,0.1547,-0.0985,-0.2936,-0.4316,-0.4576,0.0394,0.1964,-0.1951,-0.3331,-0.3591,0.1379,0.2949,-0.1380,-0.1640,0.3330,0.4900,-0.0260,0.4710,0.6280,0.4970,0.6540,0.1570,B
0.0817,0.2301,0.6869,0.9409,1.1979,0.5979,0.6569,0.1484,0.6053,0.8593,1.1163,0.5163,0.5753,0.4568,0.7108,0.9678,0.3678,0.4268,0.2540,0.5110,-0.0890,-0.0300,0.2570,-0.3430,-0.2840,-0.6000,-0.5410,0.0590,B
0.0048,0.0186,-0.0623,-0.0703,-0.0513,0.3867,0.6097,0.0138,-0.0671,-0.0751,-0.0561,0.3819,0.6049,-0.0809,-0.0889,-0.0699,0.3681,0.5911,-0.0080,0.0110,0.4490,0.6720,0.0190,0.4570,0.6800,0.4380,0.6610,0.2230,B
0.3035,0.7569,1.4842,1.8642,2.1742,2.4302,3.0052,0.4534,1.1807,1.5607,1.8707,2.1267,2.7017,0.7273,1.1073,1.4173,1.6733,2.2483,0.3800,0.6900,0.9460,1.5210,0.3100,0.5660,1.1410,0.2560,0.8310,0.5750,B
0.4328,1.0517,1.8410,2.1540,2.6370,3.1540,3.6080,0.6190,1.4082,1.7212,2.2042,2.7212,3.1752,0.7893,1.1023,1.5853,2.1023,2.5563,0.3130,0.7960,1.3130,1.7670,0.4830,1.0000,1.4540,0.5170,0.9710,0.4540,B
0.1877,0.5133,1.4930,1.6840,1.9160,1.5120,1.1650,0.3256,1.3053,1.4963,1.7283,1.3243,0.9773,0.9796,1.1706,1.4026,0.9986,0.6516,0.1910,0.4230,0.0190,-0.3280,0.2320,-0.1720,-0.5190,-0.4040,-0.7510,-0.3470,B
0.2347,0.6752,1.2294,1.5064,1.7614,2.6534,2.8084,0.4405,0.9947,1.2717,1.5267,2.4187,2.5737,0.5542,0.8312,1.0862,1.9782,2.1332,0.2770,0.5320,1.4240,1.5790,0.2550,1.1470,1.3020,0.8920,1.0470,0.1550,B
0.3303,0.8178,1.4473,1.5443,1.6303,1.5713,1.5663,0.4875,1.1170,1.2140,1.3000,1.2410,1.2360,0.6295,0.7265,0.8125,0.7535,0.7485,0.0970,0.1830,0.1240,0.1190,0.0860,0.0270,0.0220,-0.0590,-0.0640,-0.0050,B
0.6472,1.4540,2.5631,2.9661,3.4311,4.2081,4.7001,0.8068,1.9159,2.3189,2.7839,3.5609,4.0529,1.1091,1.5121,1.9771,2.7541,3.2461,0.4030,0.8680,1.6450,2.1370,0.4650,1.2420,1.7340,0.7770,1.2690,0.4920,B
0.7356,1.5992,2.8046,3.2766,3.6866,4.1216,4.5006,0.8637,2.0690,2.5410,2.9510,3.3860,3.7650,1.2053,1.6773,2.0873,2.5223,2.9013,0.4720,0.8820,1.3170,1.6960,0.4100,0.8450,1.2240,0.4350,0.8140,0.3790,B
0.5404,1.2576,2.1923,2.4553,2.6043,2.7293,2.7843,0.7172,1.6519,1.9149,2.0639,2.1889,2.2439,0.9347,1.1977,1.3467,1.4717,1.5267,0.2630,0.4120,0.5370,0.5920,0.1490,0.2740,0.3290,0.1250,0.1800,0.0550,B
0.6317,1.3890,2.3031,2.6821,3.1081,3.5191,3.9451,0.7572,1.6714,2.0504,2.4764,2.8874,3.3134,0.9141,1.2931,1.7191,2.1301,2.5561,0.3790,0.8050,1.2160,1.6420,0.4260,0.8370,1.2630,0.4110,0.8370,0.4260,B
